algo,thresholds,fe,time,psnr,ssim,dice
otsu,"40,81,111,149,201",4.782168666171885,210.3732,27.451783671772517,0.858381218223585,0.42065234300727705
woa,"23,46,131,152,213",4.888474253178661,1.2411,22.674585901012456,0.6591132361884453,0.4107757747620012
pso,"15,36,137,180,216",4.91717222284265,1.1663,21.72971368835563,0.588021743814162,0.4055729618025465
