algo,thresholds,fe,time,psnr,ssim,dice
mfwoa_multitask_K2,"15,54",2.9184759687795183,0.3691,15.375512307179335,0.36782606575100585,0.4055729618025465
mfwoa_multitask_K3,"61,78,216",3.534300382951512,0.3691,19.844160689375293,0.5757179703219183,0.4452576112412178
mfwoa_multitask_K4,"35,82,197,234",4.221476938350967,0.3691,22.143327048064446,0.6506285642875569,0.4175703500343171
mfwoa_multitask_K5,"46,113,162,195,216",4.852058148590113,0.3691,24.481897454944992,0.7685093517602581,0.42526124488868694
otsu_single,"40,81,111,149,201",4.782168666171885,211.7899,27.451783671772517,0.858381218223585,0.42065234300727705
woa_single,"29,76,83,196,217",4.840981721181139,1.0678,22.385611694228693,0.6668796835690851,0.4143496841639283
