algo,thresholds,fe,time,psnr,ssim,dice
otsu,"57,90,120,155",4.438873914635386,2.8898,28.8600609899042,0.7731748082588925,
mfwoa,"154,167,187,207",4.76089564370781,6.3189,17.73776155079475,0.5533341328798622,
woa,"50,75,224,225",4.760393330443538,5.9619,20.143344195380894,0.6725221460748915,
ga,"49,81,207,214",4.693174292743734,7.5406,20.695869991666903,0.6876501060249169,
pso,"50,63,76,223",4.751540854814588,5.7838,20.270375459154394,0.6885366022171846,
