algo,thresholds,fe,time,psnr,ssim,dice
otsu,"57,90,120,155",4.438853696134597,3.0254,28.860102528735826,0.7731784676389931,
mfwoa,"53,104,155,197",4.544311024567921,1.0439,26.35347574290911,0.7302479789835212,
woa,"21,92,157,204",4.611778107727452,0.8849,23.30136020126539,0.6568026628880601,
pso,"21,86,127,168",4.607484909993669,0.798,25.107823661170997,0.6942393029014149,
