algo,thresholds,fe,time,psnr,ssim,dice
mfwoa,"7,48",0.5558241103333553,2.479,15.188657652623409,0.33951434825395466,
woa,"7,48",0.5558241103333553,2.1666,15.188657652623409,0.33951434825395466,
ga,"7,48",0.5558241103333553,2.1167,15.188657652623409,0.33951434825395466,
otsu,"77,161",0.49135385508878293,0.0079,21.526677540079113,0.6106297259412801,
