algo,thresholds,fe,time,psnr,ssim,dice
otsu,"53,80,104,128,160",5.239739599270724,128.5812,30.434413317551872,0.8122696181175525,0.44570407804229223
mfwoa,"50,127,191,208,222",5.350293316847065,2.7173,22.902528708292284,0.6646903057994523,0.43895751778343056
woa,"50,131,158,201,218",5.388487287462979,2.8647,23.298439722807657,0.6871479008788579,0.43895751778343056
pso,"51,130,159,182,223",5.378480640712673,2.8163,23.64193491284352,0.6995024167458658,0.4413338948658065
