algo,thresholds,fe,time,psnr,ssim,dice
otsu,"53,80,104,128,160",5.2397335374502365,118.3655,30.43441106302342,0.8122707216177213,
mfwoa,"46,86,129,180,223",5.235322421962396,0.7138,27.207153406484075,0.7501013508347425,
woa,"26,66,106,151,202",5.250556674533253,0.7674,26.872731907366727,0.7283473234580854,
pso,"26,66,106,151,206",5.253711995074234,0.8941,26.82190231294217,0.7277542592264077,
