algo,thresholds,fe,time,psnr,ssim,dice
otsu,"43,87,121,179",4.202693642334549,4.2437,25.776588240105383,0.8270634973003643,
mfwoa,"8,9,18,49",4.793937590600148,0.935,15.227828641800123,0.3478723278526996,
woa,"5,8,13,48",4.805721110650368,1.0489,15.198656143729075,0.34297092437059806,
ga,"61,74,221,242",4.553612622138203,1.2743,19.035694553956677,0.5341096257862104,
pso,"145,158,171,174",4.474313342740485,0.9732,17.843586172279586,0.4413656967639404,
fcm,"42,87,120,179",4.209998032813303,0.0067,25.772599652286342,0.8282111022231201,
