algo,thresholds,fe,time,opt_iters,K,psnr,ssim,dice
mfwoa_K2,"153,206",3.0155290371743035,0.8477,75,2,17.68186151650343,0.543352127373012,0.679481745386228
woa_K2,"153,204",3.015468135808395,0.6745,75,2,17.684960261134204,0.5436403780364005,0.679481745386228
mfwoa_K3,"151,182,219",3.7148894676225694,0.5382,75,3,17.80316140291025,0.5531757530908517,0.6982710918884736
woa_K3,"50,129,176",3.7079089279032154,0.8978,75,3,23.1967475490309,0.6776300123344802,0.43895751778343056
mfwoa_K4,"21,92,159,200",4.447329537516615,0.6419,75,4,23.167376122922132,0.6564347154973618,0.36054723909494113
woa_K4,"24,81,210,225",4.442835323969755,0.6663,75,4,19.858631323650616,0.6380145901414053,0.36069503071189646
mfwoa_K5,"49,76,95,158,207",5.139656391993179,0.616,75,5,26.79488719930066,0.7761140023671664,0.43666779048492127
woa_K5,"25,78,107,148,205",5.1561522033993334,0.6513,75,5,25.96247453812646,0.7244375954698723,0.3608113183923876
