algo,thresholds,fe,time,psnr,ssim,dice
otsu,"53,80,104,128,160",5.2397335374502365,123.1793,30.43441106302342,0.8122707216177213,
mfwoa,"23,83,126,174,227",-1000000.0,2.5763,25.18488910110069,0.6937615889676654,
woa,"52,105,146,186,226",5.290194198147744,2.4583,26.70902749376122,0.7344016407593723,
pso,"22,85,126,179,226",5.37470636804231,2.4401,24.844692863810728,0.6856943898209302,
