algo,thresholds,fe,time,psnr,ssim,dice
otsu,"43,87,121,179",4.202693642334549,4.6948,25.776588240105383,0.8270634973003643,
mfwoa,"3,19,34,56",4.789047466339675,1.1865,15.465829932501283,0.386179561697355,
woa,"3,18,55,252",4.796940320833274,1.2289,15.789880445509272,0.3790923524805651,
ga,,,0.0229,,,
pso,"7,74,219,250",4.605502446455043,1.6424,19.230035308121497,0.5336139386416028,
