algo,thresholds,fe,time,psnr,ssim,dice
mfwoa,"155,204,215,222,225",0.5524907015785521,3.3814,17.638818734653245,0.5393206227327675,
woa,"155,202,213,216,221",0.5523978168868342,0.3134,17.64171548081596,0.5398187228612621,
ga,"155,202,215,218,225",0.5524314358189265,9.3612,17.6416879180626,0.539816278362626,
otsu,"53,80,104,128,160",0.5188437895859224,146.7833,30.43441106302342,0.8122707216177213,
