algo,thresholds,fe,time,psnr,ssim,dice
otsu,"53,102,169",0.4955754700014275,0.0969,23.94419672561364,0.7682479847525429,
mfwoa,"7,22,47",0.5561081288872214,2.4919,15.178443719534211,0.3398186740685506,
woa,"7,22,47",0.5561081288872214,2.3213,15.178443719534211,0.3398186740685506,
ga,"7,22,47",0.5561081288872214,2.513,15.178443719534211,0.3398186740685506,
