algo,thresholds,fe,time,psnr,ssim,dice
otsu,"43,87,121,179",4.202693642334549,5.4404,25.776588240105383,0.8270634973003643,
mfwoa,"6,8,20,50",4.780111813026386,1.1462,15.256953303658465,0.3518570175782548,
woa,"3,4,37,54",4.787178644360771,1.6097,15.389282896467819,0.37209421892126654,
ga,"7,22,45,54",4.806532925679882,1.7851,15.397732998967546,0.37548282913400727,
pso,"31,62,75,218",4.569236413761047,1.6319,19.764923958351407,0.5677392204475081,
