algo,thresholds,fe,time,psnr,ssim,dice
otsu,"53,80,104,128,160",4.990188493887654,127.5108,30.43441106302342,0.8122707216177213,0.44570407804229223
mfwoa,"50,129,160,185,223",5.176601834621106,5.0923,23.570660336760618,0.6955857902110848,0.43895751778343056
woa,"51,130,159,200,226",5.185096380394093,2.1611,23.536629811683202,0.6919989055017449,0.44133558457668587
pso,"51,130,159,200,226",5.185096380394093,2.2422,23.536629811683202,0.6919989055017449,0.44133558457668587
