algo,thresholds,fe,time,psnr,ssim,dice
otsu,"53,80,104,128,160",4.990188493887654,118.3664,30.43441106302342,0.8122707216177213,0.44570407804229223
mfwoa,"52,105,150,193,215",5.150353884489133,2.0984,26.453508266378915,0.7299376701615483,0.4434664183985165
woa,"49,58,129,178,221",5.143185860417578,2.2876,24.23230591730785,0.7107049047577041,0.43666779048492127
pso,"23,82,129,160,205",5.199873821160564,2.2759,25.475224494015222,0.7085744353214986,0.36063183779200914
