algo,thresholds,fe,time,psnr,ssim,dice
otsu,"57,90,120,155",4.438853696134597,2.8917,28.860102528735826,0.7731784676389931,
mfwoa,"53,104,155,197",4.544311024567921,0.9957,26.35347574290911,0.7302479789835212,
woa,"23,82,127,170",4.601965383196864,0.9942,25.356733058481005,0.698967275428337,
pso,"50,129,176,225",4.612808204752828,0.8681,23.246808067167507,0.6768333714677004,
