algo,thresholds,fe,time,psnr,ssim,dice
otsu,"43,87,121,179",4.202693642334549,5.2954,25.776588240105383,0.8270634973003643,
mfwoa,"15,142,183,243",4.522141215169317,0.8226,19.998535166396966,0.5088737938656905,
woa,"59,106,155,248",4.316022355204876,0.9316,24.023451070225043,0.7822219936806997,
ga,"11,40,51,54",4.79064506951672,1.0066,15.393876224804607,0.3739601815303988,
pso,"3,43,138,214",4.411792908843993,0.9015,21.555051941658682,0.5824935426010783,
