algo,thresholds,fe,time,psnr,ssim,dice
mfwoa_multitask_K2,"153,206",3.015527725615534,0.5327,17.715511044276955,0.5421900352321395,0.6794968726372946
mfwoa_multitask_K3,"50,79,214",3.731362512709471,0.5327,20.49136359633041,0.6834957642323192,0.43895751778343056
otsu_single,"63,102,146",3.431380980667632,0.078,26.815984432172346,0.7343901241826071,0.4683397730458418
woa_single,"151,184,217",3.714110657863421,0.8815,17.84532536954415,0.5510857878154983,0.6982710918884736
