algo,thresholds,fe,time,psnr,ssim,dice
otsu,"43,87,121,179",0.8163256284839568,4.2945,25.776588240105383,0.8270634973003643,
mfwoa,"91,92,93,95",1.2811534383019307,0.5199,16.55732746439103,0.5815370682677011,
woa,"90,91,92,95",1.2805201104809574,0.6234,16.58954435918713,0.5863043955578363,
ga,"89,91,92,95",1.2797084690081204,0.7182,16.62030683537679,0.5911453212675201,
pso,"91,92,93,94",1.2816383834332135,0.5422,16.49902732898093,0.5738406594338729,
fcm,"42,87,120,179",0.8154642497191189,0.0066,25.772599652286342,0.8282111022231201,
