algo,thresholds,fe,time,opt_iters,K,psnr,ssim,dice
mfwoa,"153,206",3.0155290371743035,1.6964,100,2,17.68186151650343,0.543352127373012,0.679481745386228
woa,"153,204",3.015468135808395,2.4868,100,2,17.684960261134204,0.5436403780364005,0.679481745386228
mfwoa,"153,202,224",3.714493843620217,0.9396,100,3,17.688482625866598,0.543956350114108,0.679481745386228
woa,"50,77,214",3.7295505499317883,1.2299,100,3,20.135886242316253,0.6859150712449835,0.43895751778343056
mfwoa,"50,129,180,209",4.450734124485865,1.0802,100,4,23.118377398888036,0.6758160735526841,0.43895751778343056
woa,"50,129,181,220",4.456285951010863,1.0281,100,4,23.09458445291383,0.674443842349368,0.43895751778343056
