algo,thresholds,fe,time,psnr,ssim,dice
mfwoa,"7,22,37,50",0.5559533111968481,0.8414,15.264424791097937,0.3549503260393074,
woa,"9,44,50,57",0.5517108003312147,0.1871,15.49416910365913,0.3890919297950485,
ga,"9,22,37,50",0.555276737356566,0.5851,15.264556947168245,0.3547439455084393,
otsu,"43,87,121,179",0.4855142080053924,3.9723,25.776588240105383,0.8270634973003643,
