algo,thresholds,fe,time,psnr,ssim,dice
otsu,"57,90,120,155",4.438873914635386,2.6018,28.8600609899042,0.7731748082588925,1.0
mfwoa,"52,107,152,197",4.544712804956255,2.873,26.172818319288584,0.7215144635049585,0.3407416279886226
woa,"52,101,154,203",4.55902160399206,3.0391,26.333902163716743,0.7325982720739264,0.3629348855154287
pso,"50,129,176,225",4.612803118840435,3.0383,23.246769598109957,0.6768315268077387,0.12932517614655928
